idade,profissao,estadoCivil,formacao,default,renda,Residencia,emprestimo,contato,dia,mes,duracao,companhia,pdias,antecedentec,saques,deposito
31,administrador,solteiro,secundário,não,190,não,no,cellular,30,apr,514,1,-1,0,desconhecido,sim
62,empreendedor,casado,secundário,não,3904,não,no,telephone,29,jan,403,2,-1,0,desconhecido,sim
31,técnico,solteiro,terciário,não,882,não,no,cellular,4,sep,293,1,93,1,success,sim
66,aposentado,divorciado,desconhecido,não,53,não,no,cellular,12,jul,562,4,-1,0,desconhecido,sim
32,gerente,solteiro,terciário,não,6542,sim,não,cellular,15,maio,1598,4,175,5,failure,sim
40,serviços,divorciado,secundário,não,687,sim,não,cellular,2,feb,531,1,208,1,success,sim
43,engravatado,casado,primário,não,3064,sim,não,cellular,20,nov,2453,2,-1,0,desconhecido,sim
51,housemaid,divorciado,secundário,não,9228,não,no,cellular,18,jul,655,4,-1,0,desconhecido,sim
34,engravatado,casado,secundário,não,800,não,no,cellular,5,apr,144,1,-1,0,desconhecido,sim
47,gerente,casado,terciário,não,3505,não,no,cellular,17,nov,434,2,-1,0,desconhecido,sim
36,gerente,solteiro,terciário,não,5958,sim,não,cellular,22,sep,155,1,184,1,success,sim
27,técnico,solteiro,terciário,não,667,não,no,cellular,29,jan,866,2,-1,0,desconhecido,sim
52,serviços,divorciado,secundário,não,36,sim,sim,cellular,11,maio,930,1,-1,0,desconhecido,sim
44,housemaid,solteiro,primário,não,1059,não,no,desconhecido,18,jun,2093,1,-1,0,desconhecido,sim
26,técnico,casado,secundário,não,915,não,no,cellular,2,jun,384,1,-1,0,desconhecido,sim
32,técnico,casado,secundário,não,1547,não,no,cellular,26,oct,289,1,805,4,other,sim
34,gerente,casado,terciário,não,3050,sim,não,cellular,13,maio,469,1,-1,0,desconhecido,sim
35,técnico,casado,terciário,não,7050,não,no,cellular,11,aug,222,3,182,4,success,sim
32,gerente,solteiro,terciário,não,2,sim,não,cellular,11,sep,100,2,-1,0,desconhecido,sim
43,empresario,casado,secundário,não,14144,sim,não,cellular,21,nov,504,1,-1,0,desconhecido,sim
50,unemployed,casado,primário,não,705,não,no,desconhecido,5,jun,504,1,-1,0,desconhecido,sim
40,engravatado,casado,primário,não,1758,sim,não,desconhecido,16,maio,1230,3,-1,0,desconhecido,sim
29,empresario,solteiro,terciário,não,476,sim,não,cellular,18,maio,427,1,-1,0,desconhecido,sim
32,técnico,casado,secundário,não,348,sim,não,cellular,17,jul,926,1,-1,0,desconhecido,sim
50,gerente,casado,terciário,não,5969,não,no,cellular,25,jan,455,1,544,2,failure,sim
65,unemployed,casado,secundário,não,3195,não,no,telephone,2,mar,904,1,-1,0,desconhecido,sim
59,empresario,casado,terciário,não,2013,não,no,cellular,17,nov,409,2,-1,0,desconhecido,sim
44,empreendedor,casado,terciário,não,121,não,no,cellular,10,aug,412,1,-1,0,desconhecido,sim
33,administrador,casado,secundário,não,82,sim,não,cellular,25,jul,735,1,-1,0,desconhecido,sim
33,gerente,solteiro,terciário,não,935,não,no,cellular,9,feb,385,2,92,8,success,sim
57,unemployed,casado,secundário,não,3754,não,no,cellular,5,feb,1063,2,-1,0,desconhecido,sim
38,gerente,solteiro,terciário,não,104,sim,não,cellular,6,maio,606,3,-1,0,desconhecido,sim
49,gerente,casado,terciário,não,4751,não,no,cellular,12,aug,884,4,-1,0,desconhecido,sim
45,engravatado,casado,desconhecido,não,1529,sim,não,cellular,13,nov,181,1,197,1,success,sim
25,técnico,solteiro,secundário,não,102,não,sim,cellular,8,jul,574,2,-1,0,desconhecido,sim
22,housemaid,solteiro,secundário,não,1796,não,no,cellular,28,jun,369,3,-1,0,desconhecido,sim
32,gerente,solteiro,terciário,não,935,não,no,cellular,10,aug,161,2,375,5,failure,sim
36,serviços,solteiro,secundário,não,365,não,no,cellular,4,maio,643,1,-1,0,desconhecido,sim
32,gerente,divorciado,terciário,não,222,não,sim,cellular,15,jul,820,4,-1,0,desconhecido,sim
45,engravatado,solteiro,secundário,não,0,não,no,cellular,5,aug,374,2,472,1,success,sim
35,housemaid,solteiro,secundário,não,1015,sim,não,desconhecido,5,jun,406,2,-1,0,desconhecido,sim
23,student,solteiro,secundário,não,107,não,no,cellular,14,oct,84,1,183,1,success,sim
50,engravatado,casado,primário,não,82,não,no,telephone,5,apr,456,1,-1,0,desconhecido,sim
31,gerente,casado,terciário,não,877,não,no,cellular,9,jun,192,1,93,7,other,sim
61,aposentado,casado,terciário,não,2557,sim,não,cellular,10,nov,89,1,91,4,success,sim
42,engravatado,casado,primário,não,1673,sim,não,cellular,17,apr,636,3,-1,0,desconhecido,sim
39,engravatado,casado,secundário,não,2467,não,no,cellular,19,jul,207,2,276,3,other,sim
37,técnico,solteiro,secundário,não,980,não,no,cellular,8,aug,1306,5,-1,0,desconhecido,sim
30,engravatado,solteiro,secundário,não,183,sim,não,cellular,18,jul,610,1,-1,0,desconhecido,sim
55,unemployed,divorciado,secundário,não,387,sim,não,desconhecido,6,maio,918,1,-1,0,desconhecido,sim
30,serviços,divorciado,primário,não,459,sim,não,cellular,18,jul,494,1,-1,0,desconhecido,sim
57,gerente,casado,terciário,não,1227,não,no,cellular,5,jun,232,1,-1,0,desconhecido,sim
31,unemployed,solteiro,terciário,não,302,não,no,cellular,3,feb,349,1,357,3,success,sim
37,empreendedor,divorciado,secundário,não,175,sim,sim,desconhecido,13,maio,753,6,-1,0,desconhecido,sim
34,engravatado,casado,secundário,não,182,não,no,cellular,6,aug,938,2,-1,0,desconhecido,sim
31,técnico,casado,secundário,sim,-367,sim,não,cellular,18,jul,474,2,-1,0,desconhecido,sim
52,técnico,casado,terciário,não,876,não,no,cellular,4,maio,601,3,-1,0,desconhecido,sim
48,unemployed,divorciado,secundário,não,201,não,no,cellular,10,nov,594,1,91,1,success,sim
73,aposentado,casado,primário,não,796,não,no,cellular,23,oct,427,1,182,2,failure,sim
54,aposentado,divorciado,terciário,não,0,não,no,desconhecido,13,maio,618,1,-1,0,desconhecido,sim
38,administrador,casado,secundário,não,1559,não,no,cellular,3,mar,136,2,280,1,failure,sim
39,engravatado,casado,primário,não,70,não,no,desconhecido,8,maio,813,1,-1,0,desconhecido,sim
44,empresario,solteiro,terciário,não,2734,sim,não,cellular,12,maio,897,4,-1,0,desconhecido,sim
29,administrador,solteiro,secundário,não,3528,não,no,cellular,8,oct,137,1,-1,0,desconhecido,sim
51,gerente,casado,terciário,não,469,não,no,cellular,15,apr,200,1,181,2,success,sim
31,engravatado,casado,secundário,não,3311,sim,não,desconhecido,20,maio,719,1,-1,0,desconhecido,sim
33,serviços,solteiro,secundário,não,152,sim,não,cellular,25,maio,202,2,365,2,success,sim
39,empresario,casado,terciário,não,1047,não,no,desconhecido,6,jun,554,1,-1,0,desconhecido,sim
30,técnico,casado,secundário,não,484,sim,não,desconhecido,6,maio,703,1,-1,0,desconhecido,sim
39,técnico,casado,secundário,não,1587,sim,não,cellular,8,sep,108,2,98,3,success,sim
25,gerente,casado,terciário,não,4461,não,no,cellular,11,mar,796,5,-1,0,desconhecido,sim
57,administrador,solteiro,secundário,não,3551,sim,não,cellular,12,maio,458,1,-1,0,desconhecido,sim
35,gerente,casado,terciário,não,495,não,no,cellular,30,apr,266,1,87,1,failure,sim
27,engravatado,solteiro,secundário,não,3792,não,no,cellular,22,apr,279,2,-1,0,desconhecido,sim
27,técnico,solteiro,secundário,não,489,sim,não,cellular,30,jul,356,4,-1,0,desconhecido,sim
28,empresario,solteiro,terciário,não,159,não,no,cellular,16,nov,449,2,33,4,success,sim
41,administrador,solteiro,secundário,não,985,sim,não,cellular,30,jun,274,2,391,11,success,sim
46,engravatado,casado,primário,não,369,sim,não,desconhecido,13,maio,916,2,-1,0,desconhecido,sim
38,gerente,divorciado,secundário,não,257,sim,não,cellular,30,apr,435,1,-1,0,desconhecido,sim
35,técnico,casado,secundário,não,2779,não,no,cellular,22,oct,118,2,-1,0,desconhecido,sim
24,serviços,solteiro,secundário,não,638,sim,sim,cellular,7,maio,792,3,-1,0,desconhecido,sim
24,engravatado,solteiro,secundário,não,833,sim,não,cellular,15,maio,956,1,-1,0,desconhecido,sim
28,gerente,solteiro,terciário,não,9314,não,no,cellular,2,jul,276,2,-1,0,desconhecido,sim
28,administrador,solteiro,secundário,não,4745,não,no,telephone,12,maio,360,1,181,5,success,sim
53,gerente,casado,secundário,não,2693,não,no,cellular,5,mar,90,1,104,1,failure,sim
45,gerente,casado,terciário,não,160,não,no,cellular,10,nov,182,2,194,1,success,sim
33,serviços,casado,secundário,não,1697,não,no,cellular,3,nov,179,1,-1,0,desconhecido,sim
51,gerente,casado,terciário,não,0,não,no,desconhecido,7,jun,302,1,-1,0,desconhecido,sim
32,técnico,solteiro,terciário,não,-770,sim,não,cellular,18,maio,618,1,-1,0,desconhecido,sim
65,aposentado,casado,secundário,não,20806,não,no,telephone,8,apr,523,2,-1,0,desconhecido,sim
32,engravatado,casado,primário,não,3136,sim,não,cellular,19,nov,820,1,-1,0,desconhecido,sim
67,aposentado,casado,primário,não,1430,não,no,cellular,11,jan,499,2,91,3,failure,sim
53,técnico,casado,secundário,não,6831,não,no,cellular,13,maio,1130,2,-1,0,desconhecido,sim
41,engravatado,divorciado,primário,não,664,não,sim,cellular,15,jul,955,5,-1,0,desconhecido,sim
30,engravatado,solteiro,secundário,não,49,não,no,cellular,30,jan,808,2,-1,0,desconhecido,sim
37,engravatado,casado,secundário,não,604,sim,não,cellular,7,oct,371,1,495,1,failure,sim
27,técnico,solteiro,terciário,não,931,sim,não,cellular,4,feb,1078,1,-1,0,desconhecido,sim
77,aposentado,casado,terciário,não,699,não,no,cellular,13,aug,425,2,-1,0,desconhecido,sim
32,administrador,solteiro,secundário,não,212,não,no,cellular,7,jul,830,5,-1,0,desconhecido,sim
25,gerente,solteiro,terciário,não,362,não,no,cellular,3,jun,617,2,-1,0,desconhecido,sim
32,gerente,solteiro,terciário,não,2667,sim,não,cellular,12,aug,971,2,-1,0,desconhecido,sim
43,técnico,casado,secundário,não,-754,sim,sim,cellular,9,jul,727,3,-1,0,desconhecido,sim
30,serviços,casado,secundário,não,517,não,no,cellular,11,dec,141,2,-1,0,desconhecido,sim
59,gerente,divorciado,terciário,não,258,sim,não,telephone,29,oct,266,1,-1,0,desconhecido,sim
61,aposentado,casado,terciário,não,3140,sim,sim,cellular,6,aug,975,4,98,1,desconhecido,sim
32,empresario,solteiro,terciário,não,658,sim,não,cellular,27,mar,283,1,-1,0,desconhecido,sim
37,gerente,casado,terciário,não,255,não,no,cellular,24,feb,562,2,183,10,success,sim
51,empresario,casado,terciário,não,5350,sim,sim,cellular,31,jul,612,4,-1,0,desconhecido,sim
55,gerente,divorciado,terciário,não,9756,sim,não,cellular,5,jun,103,2,95,1,other,sim
38,gerente,solteiro,terciário,não,3646,sim,não,cellular,12,maio,1710,2,286,1,other,sim
47,administrador,casado,secundário,não,368,não,no,cellular,21,maio,403,1,87,6,success,sim
59,serviços,divorciado,secundário,não,1,sim,não,cellular,28,jan,602,1,253,5,other,sim
51,aposentado,casado,secundário,não,1435,não,no,desconhecido,11,jun,587,1,-1,0,desconhecido,sim
25,administrador,solteiro,secundário,não,122,sim,não,cellular,7,maio,481,2,-1,0,desconhecido,sim
67,aposentado,divorciado,primário,não,2027,não,no,cellular,15,mar,161,2,-1,0,desconhecido,sim
58,empreendedor,casado,secundário,não,496,não,no,cellular,22,apr,132,1,-1,0,desconhecido,sim
52,gerente,solteiro,terciário,não,83,não,no,cellular,26,aug,1223,6,-1,0,desconhecido,sim
54,técnico,solteiro,terciário,não,467,sim,não,cellular,18,jul,674,3,-1,0,desconhecido,sim
27,técnico,solteiro,secundário,sim,0,não,sim,cellular,8,jul,732,1,-1,0,desconhecido,sim
41,serviços,casado,secundário,não,471,sim,não,cellular,13,maio,954,2,293,4,success,sim
72,aposentado,casado,secundário,não,5715,não,no,cellular,17,maio,1114,1,181,2,success,sim
24,engravatado,casado,secundário,não,-389,sim,sim,desconhecido,4,jun,1242,1,-1,0,desconhecido,sim
36,administrador,solteiro,terciário,não,364,não,sim,cellular,31,aug,185,1,123,1,failure,sim
39,serviços,casado,secundário,não,25,sim,sim,cellular,12,maio,658,1,351,3,failure,sim
55,técnico,divorciado,secundário,não,3450,não,no,cellular,10,feb,169,1,183,1,failure,sim
35,administrador,casado,secundário,não,2374,sim,não,cellular,11,aug,765,2,183,5,success,sim
32,técnico,solteiro,terciário,não,5514,não,no,cellular,22,apr,319,1,182,1,success,sim
29,engravatado,solteiro,terciário,não,455,não,no,telephone,27,maio,214,2,36,1,success,sim
59,serviços,solteiro,secundário,não,739,não,no,cellular,14,jan,408,1,-1,0,desconhecido,sim
33,gerente,casado,secundário,não,336,não,no,cellular,15,apr,179,3,-1,0,desconhecido,sim
30,serviços,divorciado,secundário,não,436,sim,não,cellular,17,jun,1720,1,-1,0,desconhecido,sim
30,gerente,solteiro,terciário,não,536,não,no,cellular,2,jul,309,1,-1,0,desconhecido,sim
37,gerente,casado,terciário,não,0,não,no,cellular,16,jul,268,2,182,3,success,sim
39,gerente,solteiro,terciário,não,0,sim,não,cellular,18,feb,224,3,-1,0,desconhecido,sim
40,engravatado,casado,desconhecido,não,1181,sim,não,cellular,4,feb,718,2,189,2,success,sim
29,gerente,solteiro,terciário,não,265,não,no,cellular,22,maio,491,1,-1,0,desconhecido,sim
24,unemployed,solteiro,secundário,não,2573,não,no,cellular,24,maio,375,2,-1,0,desconhecido,sim
31,engravatado,casado,primário,não,-537,sim,sim,cellular,21,jul,1039,7,-1,0,desconhecido,sim
62,gerente,casado,secundário,não,1128,não,no,cellular,2,sep,236,1,290,3,other,sim
33,administrador,casado,desconhecido,não,2780,não,no,cellular,19,nov,485,1,-1,0,desconhecido,sim
67,gerente,casado,terciário,não,405,não,no,cellular,10,nov,344,2,95,2,success,sim
44,empresario,casado,secundário,não,706,não,no,desconhecido,5,nov,204,1,-1,0,desconhecido,sim
79,aposentado,casado,secundário,não,2661,não,no,cellular,10,nov,254,5,-1,0,desconhecido,sim
30,técnico,solteiro,secundário,não,2734,não,no,cellular,21,nov,459,3,-1,0,desconhecido,sim
38,housemaid,casado,primário,não,196,não,no,cellular,30,apr,574,1,-1,0,desconhecido,sim
31,gerente,solteiro,terciário,não,533,não,no,telephone,12,maio,372,1,90,10,success,sim
38,técnico,casado,secundário,não,6728,não,no,cellular,21,aug,252,4,-1,0,desconhecido,sim
36,serviços,solteiro,secundário,não,1227,sim,sim,cellular,4,maio,775,5,341,3,failure,sim
30,engravatado,casado,secundário,não,5,não,no,cellular,17,apr,840,3,-1,0,desconhecido,sim
34,técnico,casado,terciário,não,197,não,no,cellular,20,aug,78,3,-1,0,desconhecido,sim
27,gerente,solteiro,primário,sim,13,não,no,cellular,30,jan,475,3,-1,0,desconhecido,sim
32,administrador,casado,terciário,não,284,sim,não,cellular,29,apr,717,3,-1,0,desconhecido,sim
37,gerente,solteiro,terciário,não,33,sim,não,cellular,12,mar,186,1,-1,0,desconhecido,sim
56,gerente,casado,terciário,não,2333,não,no,cellular,4,maio,244,1,-1,0,desconhecido,sim
28,engravatado,solteiro,secundário,não,1705,não,no,cellular,17,dec,412,2,-1,0,desconhecido,sim
49,engravatado,casado,secundário,não,2039,sim,não,cellular,6,maio,451,1,169,2,failure,sim
23,student,solteiro,secundário,não,381,não,no,cellular,23,feb,696,1,189,2,other,sim
56,aposentado,casado,secundário,não,3738,sim,não,cellular,17,apr,156,1,305,6,other,sim
54,engravatado,divorciado,primário,não,4401,não,no,telephone,13,maio,414,1,183,2,success,sim
59,gerente,casado,terciário,não,553,sim,não,cellular,7,jul,1272,3,-1,0,desconhecido,sim
53,técnico,casado,secundário,não,-725,sim,não,desconhecido,27,maio,1205,1,-1,0,desconhecido,sim
51,aposentado,casado,primário,não,67,não,no,desconhecido,18,jun,835,1,-1,0,desconhecido,sim
31,unemployed,casado,terciário,não,330,não,no,cellular,13,jul,309,1,181,3,success,sim
62,gerente,divorciado,terciário,não,5943,não,no,telephone,17,feb,196,4,-1,0,desconhecido,sim
38,técnico,solteiro,terciário,não,25,sim,não,cellular,1,jun,232,2,-1,0,desconhecido,sim
25,gerente,solteiro,terciário,não,316,não,no,cellular,27,mar,347,2,-1,0,desconhecido,sim
43,técnico,divorciado,desconhecido,não,4389,não,no,cellular,8,apr,618,1,-1,0,desconhecido,sim
45,administrador,divorciado,secundário,não,0,não,no,cellular,29,oct,264,1,-1,0,desconhecido,sim
78,aposentado,divorciado,primário,não,1389,não,no,cellular,8,apr,335,1,-1,0,desconhecido,sim
30,gerente,solteiro,terciário,não,398,não,no,cellular,27,oct,102,1,180,3,success,sim
69,aposentado,divorciado,terciário,não,247,não,no,cellular,22,apr,138,2,-1,0,desconhecido,sim
48,empreendedor,casado,secundário,não,0,não,sim,cellular,28,jul,431,2,-1,0,desconhecido,sim
31,administrador,solteiro,secundário,não,131,sim,não,cellular,15,jun,151,1,-1,0,desconhecido,sim
57,aposentado,solteiro,primário,não,604,não,no,cellular,19,nov,187,1,-1,0,desconhecido,no
45,administrador,divorciado,secundário,não,0,sim,não,cellular,17,nov,102,1,-1,0,desconhecido,no
48,engravatado,casado,secundário,não,238,sim,sim,cellular,2,jun,118,2,81,1,success,no
34,administrador,solteiro,secundário,não,673,sim,não,cellular,29,jan,89,1,260,2,failure,no
37,empreendedor,casado,terciário,não,7944,não,no,cellular,21,nov,102,1,-1,0,desconhecido,no
32,gerente,casado,terciário,não,3696,não,no,desconhecido,21,maio,315,3,-1,0,desconhecido,no
35,empresario,casado,secundário,não,347,não,no,desconhecido,20,jun,231,1,-1,0,desconhecido,no
31,engravatado,casado,primário,não,-199,sim,sim,telephone,12,maio,149,5,299,10,failure,no
54,técnico,casado,terciário,sim,337,sim,não,desconhecido,28,maio,302,2,-1,0,desconhecido,no
52,unemployed,casado,secundário,não,5091,não,no,cellular,26,maio,309,1,-1,0,desconhecido,no
29,empresario,solteiro,secundário,não,970,sim,não,cellular,13,maio,240,1,-1,0,desconhecido,no
34,serviços,solteiro,secundário,não,258,sim,não,desconhecido,4,jun,131,2,-1,0,desconhecido,no
37,engravatado,divorciado,secundário,não,614,sim,não,desconhecido,20,maio,185,1,-1,0,desconhecido,no
66,housemaid,casado,secundário,não,1929,não,no,cellular,2,feb,169,1,-1,0,desconhecido,no
33,técnico,casado,secundário,não,2362,sim,não,cellular,26,aug,271,4,-1,0,desconhecido,no
60,aposentado,casado,secundário,não,8121,sim,sim,cellular,18,aug,98,7,-1,0,desconhecido,no
55,gerente,divorciado,terciário,não,608,sim,não,cellular,7,maio,161,2,-1,0,desconhecido,no
34,engravatado,solteiro,secundário,não,3723,sim,não,desconhecido,27,maio,47,5,-1,0,desconhecido,no
52,engravatado,casado,primário,não,117,não,sim,cellular,24,jul,164,2,-1,0,desconhecido,no
29,serviços,casado,secundário,não,363,sim,não,cellular,15,maio,164,1,-1,0,desconhecido,no
43,serviços,divorciado,secundário,não,130,sim,não,desconhecido,8,maio,193,1,-1,0,desconhecido,no
57,serviços,divorciado,primário,não,2225,sim,não,cellular,18,maio,8,4,-1,0,desconhecido,no
32,engravatado,casado,primário,não,-105,sim,sim,telephone,31,jul,454,19,-1,0,desconhecido,no
